"Task Type","Task ID","Task Name","Status","Task Content","Assignee","Priority","Latest Comment","Comment Count","Assigned Comment Count","Due Date","Start Date","Date Created","Date Updated","Date Closed","Date Done","Created By","Space","Folder","List","Subtask ID's","Subtask URL's","tags","Lists","Sprints","Linked Tasks","Linked Docs","Time Logged","Time Logged Rolled Up","Time Estimate","Time In Status","Points Estimate","Points Estimate Rolled Up","Blockers & Flags (labels)","Category (drop down)","Coordinator (users)","End Date (date)","FADMIN Merchant Page (url)","FTP Path (url)","Flyer Cadence (drop down)","Flyer Review Guide (url)","Flyer Run (url)","Flyer Run ID (short text)","Flyer Type ID (short text)","Lead (users)","Live Date (date)","Merchant ID (short text)","OneGuide (url)","Parent Banner (drop down)","Preview Date (date)","Segment (drop down)"
"Task","86e0z0xc8","Fiesta Mart - Mar 3","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Tuesday, February 23rd 2027","Friday, April 17th 2026, 1:40:26 pm -04:00","Friday, April 17th 2026, 3:19:08 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","35m","502 hours",,0,"","Grocery","","Tuesday, March 9th 2027","https://fadmin.flippback.com/merchants/2814/dashboard","https://fadmin.flippback.com/merchants/2814/ftp_files","Weekly","https://docs.google.com/document/d/1C0qYZLxdCYE3QYurA3a__A4FqrsD-59HihvrnX71yag/edit","https://fadmin.flippback.com/flyer_runs/1194605","1194605","7380","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/11qOU3wVtcDWnwpcPV0iHG5YOoG1nrAWZlGJbJ0rwU3A/edit?tab=t.0#heading=h.y2dgj7b691i1","Chedraui","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z0z4k","Vallarta Supermarkets - March 3","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Tuesday, February 23rd 2027","Friday, April 17th 2026, 1:41:58 pm -04:00","Friday, April 17th 2026, 3:35:16 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","55m","502 hours",,0,"","Grocery","","Tuesday, March 9th 2027","https://fadmin.flippback.com/merchants/3049/dashboard","https://fadmin.flippback.com/merchants/3049/ftp_files","Weekly","https://docs.google.com/document/d/1a2-6xBNVxg-pVn5IiKEd5ySfJvJOgdFKLs7r5IKLDQM/edit","https://fadmin.flippback.com/flyer_runs/1199020","1199020","7955","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/1caY_nXaCSQhnDrDr53KK_TfjAZrtMyFzWemdp94i-RQ/edit?tab=t.0#heading=h.y2dgj7b691i1","","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z0w8y","Farm Boy - March 3","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Wednesday, February 24th 2027","Friday, April 17th 2026, 1:39:26 pm -04:00","Friday, April 17th 2026, 3:17:06 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","55m","502 hours",,0,"","Grocery","","Wednesday, March 10th 2027","https://fadmin.flippback.com/merchants/2711/dashboard","https://fadmin.flippback.com/merchants/2711/ftp_files","Weekly","https://docs.google.com/document/d/1vyRTrCbdVySnuU4T50PHx80f6NLLRTwxz90j6wCpa_s/edit","https://fadmin.flippback.com/flyer_runs/1199042","1199042","2718","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/1RWwITlFGHnvEGUISMYK4B9od5d1-GSvXRLBUF8EMwb8/edit?tab=t.0#heading=h.y2dgj7b691i1","Sobeys","Wednesday, March 3rd 2027","Core PLUS"
"Task","86e0z0yb6","Super Dollar - March 3","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Wednesday, February 24th 2027","Friday, April 17th 2026, 1:41:11 pm -04:00","Friday, April 17th 2026, 3:19:08 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","20m","502 hours",,0,"","N/A","","Tuesday, March 9th 2027","https://fadmin.flippback.com/merchants/2920/dashboard","https://fadmin.flippback.com/merchants/2920/ftp_files","Weekly","https://docs.google.com/document/d/15v6xCIUOx9oUT9O_v8VSib-3uFxacRaZk17aB8Sz_P8/edit","https://fadmin.flippback.com/flyer_runs/1199441","1199441","2945","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/1jGiJ9ff-rQoK6d_QlubD_Kc_QEjD_oBptePL8eHjYiw/edit","","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z1cde","Value Grocer - Mar 3","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Wednesday, February 24th 2027","Friday, April 17th 2026, 1:56:16 pm -04:00","Friday, April 17th 2026, 3:45:09 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","25m","502 hours",,0,"","N/A","","Wednesday, March 10th 2027","https://fadmin.flippback.com/merchants/6460/dashboard","https://fadmin.flippback.com/merchants/6460/ftp_files","Weekly","https://docs.google.com/document/d/1__vVm6vADFFbzG4O47ZYK9mtO2C0TMsCVeoAtboDTRE/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1194022","1194022","10956","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/12XR9ze2HbCXurCW0UPADkKUZ3EitYV4w_dA3WLbZfuY/edit?usp=sharing","","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z0yn8","El Rio Grande - Mar-3","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Friday, February 26th 2027","Friday, April 17th 2026, 1:41:26 pm -04:00","Friday, April 17th 2026, 3:19:08 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","35m","502 hours",,0,"","Grocery","","Tuesday, March 9th 2027","https://fadmin.flippback.com/merchants/2937/dashboard","https://fadmin.flippback.com/merchants/2937/ftp_files","Weekly","https://docs.google.com/document/d/1Sif2m_XtzjHd6tzPSeyaAx4RcpeHpC_FngjJtcEsxdQ/edit","https://fadmin.flippback.com/flyer_runs/1194178","1194178","4355","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/1mwBr1iqODOaWyogl-KeJUP_gz1J3n6eiqo9ZkGQzyEI/edit#heading=h.y2dgj7b691i1","","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z0ywa","El Super - Mar 3","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Friday, February 26th 2027","Friday, April 17th 2026, 1:41:41 pm -04:00","Friday, April 17th 2026, 3:35:16 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","1h","502 hours",,0,"","Grocery","","Tuesday, March 9th 2027","https://fadmin.flippback.com/merchants/3037/dashboard","https://fadmin.flippback.com/merchants/3037/ftp_files","Weekly","https://docs.google.com/document/d/1DJlm1TTZVHrrtgRbYZUoaXtcM3kfn0CcS-bNvski_xI/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1193922","1193922","6193","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/19Yb4MZrCF7GM7-yByg7tJPIouKLn_1BR_j_ZUxJRcW4/edit?tab=t.0#heading=h.y2dgj7b691i1","Chedraui","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z18fg","Powell's Supermarket - Mar 3","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Friday, February 26th 2027","Friday, April 17th 2026, 1:51:50 pm -04:00","Friday, April 17th 2026, 3:41:45 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","20m","502 hours",,0,"","Grocery","","Wednesday, March 10th 2027","https://fadmin.flippback.com/merchants/3772/dashboard","https://fadmin.flippback.com/merchants/3772/ftp_files","Weekly","https://docs.google.com/document/d/1uQZBsQ62EiMUl4LHQjHavoxlYNQMV4eBjdTTXk7OFRU/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1194074","1194074","10915","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/1WEyEG-bSgd32tkUPLyz9oZshpveyxFNSi2by_EgjI2c/edit?tab=t.0#heading=h.y2dgj7b691i1","","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z194r","Price Chopper KC - Mar 3","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Friday, February 26th 2027","Friday, April 17th 2026, 1:52:43 pm -04:00","Friday, April 17th 2026, 3:43:06 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","20m","502 hours",,0,"","Grocery","","Tuesday, March 9th 2027","https://fadmin.flippback.com/merchants/4282/dashboard","https://fadmin.flippback.com/merchants/4282/ftp_files","Weekly","https://docs.google.com/document/d/1kG9OBJQ0oRImAS3hG8ZRvdZIgz6eNo4ZMqHBBjCd7D0/edit","https://fadmin.flippback.com/flyer_runs/1194230","1194230","4637","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/1AK2yfM6Vba_zjNRBImCJ_Kf7da4pUY6DgQIC8lGy9m4/edit?tab=t.0","","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z1b05","El Super Fresh - 03/03/2026","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Friday, February 26th 2027","Friday, April 17th 2026, 1:54:32 pm -04:00","Friday, April 17th 2026, 3:44:09 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","45m","502 hours",,0,"","N/A","","Tuesday, March 9th 2027","https://fadmin.flippback.com/merchants/5606/dashboard","https://fadmin.flippback.com/merchants/5606/ftp_files","Weekly","https://docs.google.com/document/d/1H95Bman34ZP9eo1pKWfJlfmUyep_hMx678ZUU61aQfE/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1193845","1193845","10527","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/13e8_z1SNplq7z132Qnyhs9UZIwNH_GL5zdNvHPcMuDc/edit?tab=t.0#heading=h.y2dgj7b691i1","Chedraui","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z17d1","Fairplay Foods - Mar 3","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Saturday, February 27th 2027","Friday, April 17th 2026, 1:50:43 pm -04:00","Friday, April 17th 2026, 3:41:45 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","25m","502 hours",,0,"","Grocery","","Tuesday, March 9th 2027","https://fadmin.flippback.com/merchants/3702/dashboard","https://fadmin.flippback.com/merchants/3702/ftp_files","Weekly","https://docs.google.com/document/d/1p_hEF3W2kN0kEi7qHqjLhsZdLSr3qIGBqLDC-_3FueM/edit","https://fadmin.flippback.com/flyer_runs/1193792","1193792","11601","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/1aM8LQhYLQ501ZsRHeROb59te51QXf3uV2Sa_ICrSMXw/edit?tab=t.0#heading=h.y2dgj7b691i1","","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z18a3","Oxford Mills - Mar 3 - Mar 30","planned runs / to-do","
","[]","none","",0,0,"Tuesday, March 2nd 2027","Sunday, February 28th 2027","Friday, April 17th 2026, 1:51:36 pm -04:00","Friday, April 17th 2026, 3:41:45 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","40m","502 hours",,0,"","Home Goods, Furniture & Appliances","","Tuesday, March 30th 2027","https://fadmin.flippback.com/merchants/3763/dashboard","https://fadmin.flippback.com/merchants/3763/ftp_files","Ad-Hoc","https://docs.google.com/document/d/1OoLwqPkGS5PI8dQiG4fitTj5WIBDsacp5PoEMXsF1hc/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1199412","1199412","3973","","Wednesday, March 3rd 2027","","https://docs.google.com/document/d/1bAdjinu-pfan549tJBzi0nym970--FCXct2kichzZVA/edit?tab=t.0#heading=h.y2dgj7b691i1","","Wednesday, March 3rd 2027","Longtail"
"Task","86e0z19c1","Lafert�� - Mar 4","planned runs / to-do","
","[]","none","",0,0,"Wednesday, March 3rd 2027","Thursday, February 25th 2027","Friday, April 17th 2026, 1:52:59 pm -04:00","Friday, April 17th 2026, 3:43:06 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","55m","502 hours",,0,"","Home Goods, Furniture & Appliances","","Wednesday, March 10th 2027","https://fadmin.flippback.com/merchants/4333/dashboard","https://fadmin.flippback.com/merchants/4333/ftp_files","Weekly","https://docs.google.com/document/d/1bh88PCOzdrAQTlyG0xSQXun8Lcygee7RW4vTY9R3pq4/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1193404","1193404","11509","","Thursday, March 4th 2027","","https://docs.google.com/document/d/1E3rqftq6rrQakhfM-JA45jdEgxkUo3Ry-u2qQzs0MXk/edit?tab=t.0#heading=h.y2dgj7b691i1","","Thursday, March 4th 2027","Longtail"
"Task","86e0z0tx5","C Town - Week 10","planned runs / to-do","
","[]","none","",0,0,"Wednesday, March 3rd 2027","Saturday, February 27th 2027","Friday, April 17th 2026, 1:37:29 pm -04:00","Friday, April 17th 2026, 3:15:32 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","1h 5m","502 hours",,0,"","Grocery","","Thursday, March 11th 2027","https://fadmin.flippback.com/merchants/2383/dashboard","https://fadmin.flippback.com/merchants/2383/ftp_files","Weekly","https://docs.google.com/document/d/1UmBYjy2CXC-OULuI6VD5E46TmRdl7ll4AUiPScWmBSU/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1193649","1193649","5825","","Thursday, March 4th 2027","","https://docs.google.com/document/d/1P5MMd4MANKEAsToKNU5k9_vZPkZAN_UrHlxmAVRwKto/edit?tab=t.0#heading=h.mf0t2rpt6xf","Alpha 1","Thursday, March 4th 2027","Longtail"
"Task","86e0z0w0q","Coppa's Fresh Market - Mar 4","planned runs / to-do","
","[]","none","",0,0,"Wednesday, March 3rd 2027","Saturday, February 27th 2027","Friday, April 17th 2026, 1:39:12 pm -04:00","Friday, April 17th 2026, 3:17:06 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","15m","502 hours",,0,"","Grocery","","Wednesday, March 10th 2027","https://fadmin.flippback.com/merchants/2625/dashboard","https://fadmin.flippback.com/merchants/2625/ftp_files","Weekly","https://docs.google.com/document/d/1Q7wtiR51XGWD0w-uIdWbvat1DMkXTm0IZc7Yn9gKEQ8/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1193385","1193385","2684","","Thursday, March 4th 2027","","https://docs.google.com/document/d/1cTpAM-mZDo84FQpxOgp-HpNyRIEvGVphyJTsoVwePho/edit?tab=t.0#heading=h.y2dgj7b691i1","","Thursday, March 4th 2027","Longtail"
"Task","86e0z1105","Choices Markets - Weekly Valid Mar 4","planned runs / to-do","
","[]","none","",0,0,"Wednesday, March 3rd 2027","Saturday, February 27th 2027","Friday, April 17th 2026, 1:43:51 pm -04:00","Friday, April 17th 2026, 3:35:16 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","35m","502 hours",,0,"","Grocery","","Wednesday, March 10th 2027","https://fadmin.flippback.com/merchants/3329/dashboard","https://fadmin.flippback.com/merchants/3329/ftp_files","Weekly","https://docs.google.com/document/d/1pRHuXhJxkpg7JzyBWqvcvPNqJr3oHUm4akxpzjQwuj4/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1193713","1193713","3375","","Thursday, March 4th 2027","","https://docs.google.com/document/d/1pD10BZQQkOkAhbJ7Xh8UH7mA2u38SOX6PSnNmJqXOOs/edit?tab=t.0#heading=h.y2dgj7b691i1","","Thursday, March 4th 2027","Core"
"Task","86e0z0xzu","2001 Audio Video - Mar 5","planned runs / to-do","OPS - Provide flyer pricing document from email
","[]","none","",0,0,"Thursday, March 4th 2027","Friday, February 26th 2027","Friday, April 17th 2026, 1:40:54 pm -04:00","Friday, April 17th 2026, 3:19:08 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[86e0z0xzy]","[https://app.clickup.com/t/86e0z0xzy]","","[Flyer Management Queue]","[]","","","","","40m","502 hours",,0,"","Electronics","","Thursday, March 11th 2027","https://fadmin.flippback.com/merchants/286/dashboard","https://fadmin.flippback.com/merchants/286/ftp_files","Weekly","https://docs.google.com/document/d/1b4XNghthgaHCPG2-KKiZfRcxo1bzPElBbXFEji-cUpQ/edit?usp=sharing","https://fadmin.flippback.com/flyer_runs/1193376","1193376","2612","","Friday, March 5th 2027","","https://docs.google.com/document/d/1W-GzfCn30LPxhEKA9LqbWgcDh7e0Nt8B1jLXMcPI_F0","","Friday, March 5th 2027","Longtail"
"Task","86e0z1byy","Safety Foods & Scotch Creek Market - March 5","planned runs / to-do","
","[]","none","",0,0,"Thursday, March 4th 2027","Friday, February 26th 2027","Friday, April 17th 2026, 1:55:37 pm -04:00","Friday, April 17th 2026, 3:45:09 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","40m","502 hours",,0,"","Grocery","","Thursday, March 11th 2027","https://fadmin.flippback.com/merchants/6378/dashboard","https://fadmin.flippback.com/merchants/6378/ftp_files","Weekly","https://docs.google.com/document/d/1SfYo0JhL-sCHP80WulhThmN7vMcfqttOAxovLC2r5ZU/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1189934","1189934","10692","","Friday, March 5th 2027","","https://docs.google.com/document/d/1KFjKk_4dnLxTdObYRc0MlV9smCu5xj2wH1S4Ln7n0Ug/edit?tab=t.0#heading=h.y2dgj7b691i1","AG Foods","Friday, March 5th 2027","Longtail"
"Task","86e0z1d8m","Garry's Garden Gallery - Mar 5","planned runs / to-do","
","[]","none","",0,0,"Thursday, March 4th 2027","Friday, February 26th 2027","Friday, April 17th 2026, 1:57:13 pm -04:00","Friday, April 17th 2026, 3:46:14 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","30m","502 hours",,0,"","Home Improvement","","Thursday, March 11th 2027","https://fadmin.flippback.com/merchants/6654/dashboard","https://fadmin.flippback.com/merchants/6654/ftp_files","Weekly","https://docs.google.com/document/d/1bG75zpubsSFvy0Ogif5sc-cnxke6YTyT2H1P6VnlZyA/edit","https://fadmin.flippback.com/flyer_runs/1193415","1193415","11746","","Friday, March 5th 2027","","https://docs.google.com/document/d/1xnstn5QfiND4BR3FJTd0Xq4N11b6qsMBYGJgBUQqR90/edit?tab=t.0#heading=h.62icsbc2t0km","","Friday, March 5th 2027","Longtail"
"Task","86e0z0wvb","Centre Hi-Fi - Mar 5","planned runs / to-do","
","[]","none","",0,0,"Thursday, March 4th 2027","Tuesday, March 2nd 2027","Friday, April 17th 2026, 1:39:57 pm -04:00","Thursday, April 23rd 2026, 10:52:18 am -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","45m","502 hours",,0,"","Electronics","","Thursday, March 11th 2027","https://fadmin.flippback.com/merchants/2741/dashboard","https://fadmin.flippback.com/merchants/2741/ftp_files","Weekly","https://docs.google.com/document/d/13X5Exxa07ONEss2QgrMBURbc73C1JMgF7cWS0pQmXKE/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1199303","1199303","2761","","Friday, March 5th 2027","","https://docs.google.com/document/d/1TbItc_0yRM6EpHA1KwV9QPTF9tS_vMzTc3ZCOoYu_DA/edit?usp=sharing","","Friday, March 5th 2027","Longtail"
"Task","86e0z1bfq","Ranch Fresh Supermarket - Mar 05","planned runs / to-do","
","[]","none","",0,0,"Thursday, March 4th 2027","Thursday, March 4th 2027","Friday, April 17th 2026, 1:55:06 pm -04:00","Friday, April 17th 2026, 3:44:09 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[]","[]","","[Flyer Management Queue]","[]","","","","","15m","502 hours",,0,"","Grocery","","Thursday, March 11th 2027","https://fadmin.flippback.com/merchants/5992/dashboard","https://fadmin.flippback.com/merchants/5992/ftp_files","Weekly","https://docs.google.com/document/d/1d8R_N09n-SX3xZwageotOaqBL-kcR5DZVxsWcEKtHzQ/edit?tab=t.0","https://fadmin.flippback.com/flyer_runs/1193969","1193969","9449","","Friday, March 5th 2027","","https://docs.google.com/document/d/19QuHRjMDTDhwPAxLi0EZ9DFnc6L5lKeTKtRAVBRLk9o/edit?usp=sharing","","Friday, March 5th 2027","Longtail"
"Task","86e0z180f","Brunet - March 9 - Clinique","planned runs / to-do","OPS - Upload Inserts and instructions sent by retailer to Google Drive before FQC.
FTE - Complete inserts process along with regular FQC steps.

*Note: Clinique runs do not always have inserts.
","[]","none","",0,0,"Monday, March 8th 2027","Wednesday, February 24th 2027","Friday, April 17th 2026, 1:51:15 pm -04:00","Friday, April 17th 2026, 3:41:45 pm -04:00","","","Matt Smith","Flyer Management Queue","hidden","Flyer Management Queue","[86e0z180n, 86e0z180y]","[https://app.clickup.com/t/86e0z180n, https://app.clickup.com/t/86e0z180y]","","[Flyer Management Queue]","[]","","","","","40m","502 hours",,0,"","Pharmacy","","Wednesday, March 24th 2027","https://fadmin.flippback.com/merchants/3753/dashboard","https://fadmin.flippback.com/merchants/3753/ftp_files","Bi-Weekly","https://docs.google.com/document/d/1QaGDhD4BHeMtUTg5hpF8are31Jt9VH2lzsjQa8R46tU/edit","https://fadmin.flippback.com/flyer_runs/1145642","1145642","5850","","Tuesday, March 9th 2027","","https://docs.google.com/document/d/1MGjjBVblcCzRDDlh8d_wBjlKr4HpOEtt6Z7crifTr-U/edit?tab=t.0#heading=h.y2dgj7b691i1","Metro","Tuesday, March 9th 2027","Core PLUS"
